"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","27.01.2022 05:00 - 27.01.2022 06:00 (UTC)","403","n/e","n/e","2042","0","n/e","n/e","n/e","n/e","0","126","143","18","n/e","n/e","21","n/e","0","n/e","9","2491"
"Portugal (PT)","27.01.2022 06:00 - 27.01.2022 07:00 (UTC)","404","n/e","n/e","2650","0","n/e","n/e","n/e","n/e","11","4","498","18","n/e","n/e","23","n/e","0","n/e","10","2525"
"Portugal (PT)","27.01.2022 07:00 - 27.01.2022 08:00 (UTC)","406","n/e","n/e","2652","0","n/e","n/e","n/e","n/e","161","4","1127","18","n/e","n/e","23","n/e","2","n/e","5","2663"
"Portugal (PT)","27.01.2022 08:00 - 27.01.2022 09:00 (UTC)","406","n/e","n/e","2647","0","n/e","n/e","n/e","n/e","174","4","1202","92","n/e","n/e","23","n/e","111","n/e","3","2662"
"Portugal (PT)","27.01.2022 09:00 - 27.01.2022 10:00 (UTC)","406","n/e","n/e","2630","0","n/e","n/e","n/e","n/e","25","16","1082","20","n/e","n/e","23","n/e","398","n/e","0","2412"
"Portugal (PT)","27.01.2022 10:00 - 27.01.2022 11:00 (UTC)","405","n/e","n/e","2530","0","n/e","n/e","n/e","n/e","12","302","835","18","n/e","n/e","23","n/e","652","n/e","0","2209"
"Portugal (PT)","27.01.2022 11:00 - 27.01.2022 12:00 (UTC)","406","n/e","n/e","2622","0","n/e","n/e","n/e","n/e","39","210","709","18","n/e","n/e","23","n/e","786","n/e","0","1984"
"Portugal (PT)","27.01.2022 12:00 - 27.01.2022 13:00 (UTC)","408","n/e","n/e","2576","0","n/e","n/e","n/e","n/e","23","119","598","18","n/e","n/e","23","n/e","840","n/e","1","1754"
"Portugal (PT)","27.01.2022 13:00 - 27.01.2022 14:00 (UTC)","408","n/e","n/e","2558","0","n/e","n/e","n/e","n/e","0","157","328","18","n/e","n/e","23","n/e","839","n/e","1","1585"
"Portugal (PT)","27.01.2022 14:00 - 27.01.2022 15:00 (UTC)","393","n/e","n/e","2729","0","n/e","n/e","n/e","n/e","0","4","290","53","n/e","n/e","22","n/e","720","n/e","2","1266"
"Portugal (PT)","27.01.2022 15:00 - 27.01.2022 16:00 (UTC)","387","n/e","n/e","2936","0","n/e","n/e","n/e","n/e","73","3","481","84","n/e","n/e","23","n/e","537","n/e","2","993"
"Portugal (PT)","27.01.2022 16:00 - 27.01.2022 17:00 (UTC)","393","n/e","n/e","2961","0","n/e","n/e","n/e","n/e","125","4","1051","202","n/e","n/e","23","n/e","248","n/e","5","909"
"Portugal (PT)","27.01.2022 17:00 - 27.01.2022 18:00 (UTC)","389","n/e","n/e","2935","0","n/e","n/e","n/e","n/e","385","2","1327","283","n/e","n/e","23","n/e","31","n/e","7","1169"
"Portugal (PT)","27.01.2022 18:00 - 27.01.2022 19:00 (UTC)","394","n/e","n/e","2861","0","n/e","n/e","n/e","n/e","339","3","1571","184","n/e","n/e","23","n/e","0","n/e","7","1736"
"Portugal (PT)","27.01.2022 19:00 - 27.01.2022 20:00 (UTC)","400","n/e","n/e","2911","0","n/e","n/e","n/e","n/e","265","3","1879","201","n/e","n/e","22","n/e","0","n/e","7","2174"
"Portugal (PT)","27.01.2022 20:00 - 27.01.2022 21:00 (UTC)","401","n/e","n/e","2874","0","n/e","n/e","n/e","n/e","45","3","1751","184","n/e","n/e","23","n/e","0","n/e","6","2442"
"Portugal (PT)","27.01.2022 21:00 - 27.01.2022 22:00 (UTC)","399","n/e","n/e","2635","0","n/e","n/e","n/e","n/e","0","4","780","96","n/e","n/e","23","n/e","0","n/e","1","2434"
"Portugal (PT)","27.01.2022 22:00 - 27.01.2022 23:00 (UTC)","402","n/e","n/e","2359","0","n/e","n/e","n/e","n/e","0","67","376","31","n/e","n/e","23","n/e","0","n/e","0","2439"
"Portugal (PT)","27.01.2022 23:00 - 28.01.2022 00:00 (UTC)","397","n/e","n/e","2484","0","n/e","n/e","n/e","n/e","59","7","464","113","n/e","n/e","23","n/e","0","n/e","0","2535"
"Portugal (PT)","28.01.2022 00:00 - 28.01.2022 01:00 (UTC)","403","n/e","n/e","2257","0","n/e","n/e","n/e","n/e","0","4","226","19","n/e","n/e","23","n/e","0","n/e","0","2694"
"Portugal (PT)","28.01.2022 01:00 - 28.01.2022 02:00 (UTC)","403","n/e","n/e","1769","0","n/e","n/e","n/e","n/e","0","171","106","19","n/e","n/e","23","n/e","0","n/e","0","2798"
"Portugal (PT)","28.01.2022 02:00 - 28.01.2022 03:00 (UTC)","398","n/e","n/e","1879","0","n/e","n/e","n/e","n/e","0","323","44","19","n/e","n/e","21","n/e","0","n/e","3","2692"
"Portugal (PT)","28.01.2022 03:00 - 28.01.2022 04:00 (UTC)","396","n/e","n/e","1820","0","n/e","n/e","n/e","n/e","0","345","46","19","n/e","n/e","21","n/e","0","n/e","3","2867"
"Portugal (PT)","28.01.2022 04:00 - 28.01.2022 05:00 (UTC)","397","n/e","n/e","1749","0","n/e","n/e","n/e","n/e","0","567","103","21","n/e","n/e","21","n/e","0","n/e","8","2989"
"Portugal (PT)","28.01.2022 05:00 - 28.01.2022 06:00 (UTC)","403","n/e","n/e","1956","0","n/e","n/e","n/e","n/e","2","293","113","66","n/e","n/e","21","n/e","0","n/e","5","3201"
"Portugal (PT)","28.01.2022 06:00 - 28.01.2022 07:00 (UTC)","401","n/e","n/e","2172","0","n/e","n/e","n/e","n/e","100","154","753","151","n/e","n/e","21","n/e","0","n/e","5","3424"
"Portugal (PT)","28.01.2022 07:00 - 28.01.2022 08:00 (UTC)","392","n/e","n/e","2598","0","n/e","n/e","n/e","n/e","346","18","894","122","n/e","n/e","21","n/e","3","n/e","2","3482"
"Portugal (PT)","28.01.2022 08:00 - 28.01.2022 09:00 (UTC)","386","n/e","n/e","2419","0","n/e","n/e","n/e","n/e","164","11","1004","33","n/e","n/e","21","n/e","160","n/e","1","3415"
"Portugal (PT)","28.01.2022 09:00 - 28.01.2022 10:00 (UTC)","402","n/e","n/e","2311","0","n/e","n/e","n/e","n/e","77","30","862","19","n/e","n/e","22","n/e","504","n/e","0","3178"
"Portugal (PT)","28.01.2022 10:00 - 28.01.2022 11:00 (UTC)","405","n/e","n/e","2399","0","n/e","n/e","n/e","n/e","3","301","314","19","n/e","n/e","23","n/e","739","n/e","0","2997"
"Portugal (PT)","28.01.2022 11:00 - 28.01.2022 12:00 (UTC)","394","n/e","n/e","2334","0","n/e","n/e","n/e","n/e","0","134","182","19","n/e","n/e","22","n/e","854","n/e","0","2812"
"Portugal (PT)","28.01.2022 12:00 - 28.01.2022 13:00 (UTC)","394","n/e","n/e","2335","0","n/e","n/e","n/e","n/e","68","242","117","19","n/e","n/e","22","n/e","896","n/e","0","2770"
"Portugal (PT)","28.01.2022 13:00 - 28.01.2022 14:00 (UTC)","397","n/e","n/e","2178","0","n/e","n/e","n/e","n/e","33","668","77","1","n/e","n/e","23","n/e","882","n/e","0","2677"
"Portugal (PT)","28.01.2022 14:00 - 28.01.2022 15:00 (UTC)","401","n/e","n/e","2210","0","n/e","n/e","n/e","n/e","0","335","82","0","n/e","n/e","23","n/e","803","n/e","0","2419"
"Portugal (PT)","28.01.2022 15:00 - 28.01.2022 16:00 (UTC)","405","n/e","n/e","2382","0","n/e","n/e","n/e","n/e","48","13","182","1","n/e","n/e","23","n/e","638","n/e","0","2079"
"Portugal (PT)","28.01.2022 16:00 - 28.01.2022 17:00 (UTC)","400","n/e","n/e","2507","0","n/e","n/e","n/e","n/e","35","400","632","111","n/e","n/e","23","n/e","338","n/e","0","1997"
"Portugal (PT)","28.01.2022 17:00 - 28.01.2022 18:00 (UTC)","397","n/e","n/e","2626","0","n/e","n/e","n/e","n/e","306","304","1226","204","n/e","n/e","23","n/e","45","n/e","1","2407"
"Portugal (PT)","28.01.2022 18:00 - 28.01.2022 19:00 (UTC)","402","n/e","n/e","2568","0","n/e","n/e","n/e","n/e","811","2","1504","475","n/e","n/e","23","n/e","0","n/e","3","3037"
"Portugal (PT)","28.01.2022 19:00 - 28.01.2022 20:00 (UTC)","406","n/e","n/e","2481","0","n/e","n/e","n/e","n/e","239","3","1639","299","n/e","n/e","23","n/e","0","n/e","0","3335"
"Portugal (PT)","28.01.2022 20:00 - 28.01.2022 21:00 (UTC)","403","n/e","n/e","2507","0","n/e","n/e","n/e","n/e","30","3","1492","110","n/e","n/e","23","n/e","0","n/e","0","3416"
"Portugal (PT)","28.01.2022 21:00 - 28.01.2022 22:00 (UTC)","402","n/e","n/e","2147","0","n/e","n/e","n/e","n/e","149","97","1090","83","n/e","n/e","22","n/e","0","n/e","1","3479"
"Portugal (PT)","28.01.2022 22:00 - 28.01.2022 23:00 (UTC)","402","n/e","n/e","1851","0","n/e","n/e","n/e","n/e","0","55","540","43","n/e","n/e","23","n/e","0","n/e","0","3513"
"Portugal (PT)","28.01.2022 23:00 - 29.01.2022 00:00 (UTC)","403","n/e","n/e","1973","0","n/e","n/e","n/e","n/e","0","169","488","19","n/e","n/e","23","n/e","0","n/e","0","3523"
"Portugal (PT)","29.01.2022 00:00 - 29.01.2022 01:00 (UTC)","400","n/e","n/e","1439","0","n/e","n/e","n/e","n/e","0","365","377","19","n/e","n/e","23","n/e","0","n/e","1","3408"
"Portugal (PT)","29.01.2022 01:00 - 29.01.2022 02:00 (UTC)","396","n/e","n/e","1472","0","n/e","n/e","n/e","n/e","0","235","350","19","n/e","n/e","22","n/e","0","n/e","1","3232"
"Portugal (PT)","29.01.2022 02:00 - 29.01.2022 03:00 (UTC)","388","n/e","n/e","1370","0","n/e","n/e","n/e","n/e","0","291","453","19","n/e","n/e","21","n/e","0","n/e","2","3268"
"Portugal (PT)","29.01.2022 03:00 - 29.01.2022 04:00 (UTC)","388","n/e","n/e","1461","0","n/e","n/e","n/e","n/e","0","307","405","19","n/e","n/e","22","n/e","0","n/e","2","3136"
"Portugal (PT)","29.01.2022 04:00 - 29.01.2022 05:00 (UTC)","389","n/e","n/e","1504","0","n/e","n/e","n/e","n/e","0","221","357","19","n/e","n/e","22","n/e","0","n/e","0","2961"
"Portugal (PT)","29.01.2022 05:00 - 29.01.2022 06:00 (UTC)","390","n/e","n/e","1448","0","n/e","n/e","n/e","n/e","0","221","45","19","n/e","n/e","22","n/e","0","n/e","0","2943"
"Portugal (PT)","29.01.2022 06:00 - 29.01.2022 07:00 (UTC)","389","n/e","n/e","1642","0","n/e","n/e","n/e","n/e","0","55","80","74","n/e","n/e","22","n/e","0","n/e","0","2981"
"Portugal (PT)","29.01.2022 07:00 - 29.01.2022 08:00 (UTC)","390","n/e","n/e","1666","0","n/e","n/e","n/e","n/e","30","17","554","207","n/e","n/e","21","n/e","3","n/e","0","3023"
"Portugal (PT)","29.01.2022 08:00 - 29.01.2022 09:00 (UTC)","391","n/e","n/e","1807","0","n/e","n/e","n/e","n/e","21","17","477","108","n/e","n/e","23","n/e","139","n/e","0","3103"
"Portugal (PT)","29.01.2022 09:00 - 29.01.2022 10:00 (UTC)","394","n/e","n/e","1860","0","n/e","n/e","n/e","n/e","1","131","383","20","n/e","n/e","23","n/e","468","n/e","0","2927"
"Portugal (PT)","29.01.2022 10:00 - 29.01.2022 11:00 (UTC)","394","n/e","n/e","1739","0","n/e","n/e","n/e","n/e","0","467","97","19","n/e","n/e","23","n/e","693","n/e","0","2462"
"Portugal (PT)","29.01.2022 11:00 - 29.01.2022 12:00 (UTC)","391","n/e","n/e","1626","0","n/e","n/e","n/e","n/e","0","396","65","19","n/e","n/e","23","n/e","781","n/e","0","2051"
"Portugal (PT)","29.01.2022 12:00 - 29.01.2022 13:00 (UTC)","393","n/e","n/e","1639","0","n/e","n/e","n/e","n/e","0","483","65","19","n/e","n/e","23","n/e","809","n/e","0","1731"
"Portugal (PT)","29.01.2022 13:00 - 29.01.2022 14:00 (UTC)","405","n/e","n/e","1651","0","n/e","n/e","n/e","n/e","0","186","58","19","n/e","n/e","23","n/e","828","n/e","0","1492"
"Portugal (PT)","29.01.2022 14:00 - 29.01.2022 15:00 (UTC)","397","n/e","n/e","1698","0","n/e","n/e","n/e","n/e","0","1629","56","19","n/e","n/e","22","n/e","714","n/e","2","1379"
"Portugal (PT)","29.01.2022 15:00 - 29.01.2022 16:00 (UTC)","396","n/e","n/e","1739","0","n/e","n/e","n/e","n/e","0","1696","65","20","n/e","n/e","23","n/e","554","n/e","3","1317"
"Portugal (PT)","29.01.2022 16:00 - 29.01.2022 17:00 (UTC)","402","n/e","n/e","1833","0","n/e","n/e","n/e","n/e","36","109","174","150","n/e","n/e","23","n/e","252","n/e","2","1426"
"Portugal (PT)","29.01.2022 17:00 - 29.01.2022 18:00 (UTC)","407","n/e","n/e","1908","0","n/e","n/e","n/e","n/e","583","8","609","361","n/e","n/e","22","n/e","31","n/e","2","1759"
"Portugal (PT)","29.01.2022 18:00 - 29.01.2022 19:00 (UTC)","410","n/e","n/e","1926","0","n/e","n/e","n/e","n/e","805","4","1521","414","n/e","n/e","22","n/e","0","n/e","5","2106"
"Portugal (PT)","29.01.2022 19:00 - 29.01.2022 20:00 (UTC)","412","n/e","n/e","1997","0","n/e","n/e","n/e","n/e","544","6","1457","336","n/e","n/e","23","n/e","0","n/e","5","2458"
"Portugal (PT)","29.01.2022 20:00 - 29.01.2022 21:00 (UTC)","409","n/e","n/e","1999","0","n/e","n/e","n/e","n/e","229","8","1253","293","n/e","n/e","21","n/e","0","n/e","2","2664"
"Portugal (PT)","29.01.2022 21:00 - 29.01.2022 22:00 (UTC)","406","n/e","n/e","1998","0","n/e","n/e","n/e","n/e","157","170","868","84","n/e","n/e","21","n/e","0","n/e","1","2740"
"Portugal (PT)","29.01.2022 22:00 - 29.01.2022 23:00 (UTC)","406","n/e","n/e","1762","0","n/e","n/e","n/e","n/e","3","238","600","18","n/e","n/e","22","n/e","0","n/e","1","2737"
"Portugal (PT)","29.01.2022 23:00 - 30.01.2022 00:00 (UTC)","409","n/e","n/e","1693","0","n/e","n/e","n/e","n/e","0","189","577","25","n/e","n/e","22","n/e","0","n/e","0","2730"
"Portugal (PT)","30.01.2022 00:00 - 30.01.2022 01:00 (UTC)","410","n/e","n/e","1494","0","n/e","n/e","n/e","n/e","0","309","207","18","n/e","n/e","23","n/e","0","n/e","0","2630"
"Portugal (PT)","30.01.2022 01:00 - 30.01.2022 02:00 (UTC)","406","n/e","n/e","1457","0","n/e","n/e","n/e","n/e","0","444","122","18","n/e","n/e","23","n/e","0","n/e","0","2442"
"Portugal (PT)","30.01.2022 02:00 - 30.01.2022 03:00 (UTC)","405","n/e","n/e","1575","0","n/e","n/e","n/e","n/e","0","169","43","18","n/e","n/e","21","n/e","0","n/e","1","2184"
"Portugal (PT)","30.01.2022 03:00 - 30.01.2022 04:00 (UTC)","401","n/e","n/e","1547","0","n/e","n/e","n/e","n/e","0","131","37","18","n/e","n/e","20","n/e","0","n/e","2","1908"
"Portugal (PT)","30.01.2022 04:00 - 30.01.2022 05:00 (UTC)","400","n/e","n/e","1567","0","n/e","n/e","n/e","n/e","0","139","39","18","n/e","n/e","21","n/e","0","n/e","1","1769"
"Portugal (PT)","30.01.2022 05:00 - 30.01.2022 06:00 (UTC)","405","n/e","n/e","1472","0","n/e","n/e","n/e","n/e","0","338","178","18","n/e","n/e","21","n/e","0","n/e","0","1758"
"Portugal (PT)","30.01.2022 06:00 - 30.01.2022 07:00 (UTC)","404","n/e","n/e","1530","0","n/e","n/e","n/e","n/e","0","218","270","18","n/e","n/e","21","n/e","0","n/e","1","1662"
"Portugal (PT)","30.01.2022 07:00 - 30.01.2022 08:00 (UTC)","390","n/e","n/e","1605","0","n/e","n/e","n/e","n/e","0","127","275","29","n/e","n/e","20","n/e","3","n/e","1","1650"
"Portugal (PT)","30.01.2022 08:00 - 30.01.2022 09:00 (UTC)","358","n/e","n/e","1599","0","n/e","n/e","n/e","n/e","71","18","346","139","n/e","n/e","20","n/e","102","n/e","0","1541"
"Portugal (PT)","30.01.2022 09:00 - 30.01.2022 10:00 (UTC)","372","n/e","n/e","1604","0","n/e","n/e","n/e","n/e","46","11","292","52","n/e","n/e","20","n/e","347","n/e","0","1325"
"Portugal (PT)","30.01.2022 10:00 - 30.01.2022 11:00 (UTC)","396","n/e","n/e","1575","0","n/e","n/e","n/e","n/e","96","6","314","80","n/e","n/e","20","n/e","587","n/e","0","921"
"Portugal (PT)","30.01.2022 11:00 - 30.01.2022 12:00 (UTC)","401","n/e","n/e","1562","0","n/e","n/e","n/e","n/e","0","31","155","62","n/e","n/e","22","n/e","699","n/e","0","636"
"Portugal (PT)","30.01.2022 12:00 - 30.01.2022 13:00 (UTC)","390","n/e","n/e","1432","0","n/e","n/e","n/e","n/e","0","622","67","17","n/e","n/e","22","n/e","749","n/e","1","407"
"Portugal (PT)","30.01.2022 13:00 - 30.01.2022 14:00 (UTC)","389","n/e","n/e","1351","0","n/e","n/e","n/e","n/e","0","608","50","17","n/e","n/e","22","n/e","708","n/e","3","213"
"Portugal (PT)","30.01.2022 14:00 - 30.01.2022 15:00 (UTC)","391","n/e","n/e","1371","0","n/e","n/e","n/e","n/e","0","319","48","17","n/e","n/e","22","n/e","637","n/e","2","83"
"Portugal (PT)","30.01.2022 15:00 - 30.01.2022 16:00 (UTC)","392","n/e","n/e","1383","0","n/e","n/e","n/e","n/e","0","548","49","18","n/e","n/e","22","n/e","462","n/e","1","69"
"Portugal (PT)","30.01.2022 16:00 - 30.01.2022 17:00 (UTC)","393","n/e","n/e","1590","0","n/e","n/e","n/e","n/e","382","188","149","121","n/e","n/e","21","n/e","219","n/e","2","58"
"Portugal (PT)","30.01.2022 17:00 - 30.01.2022 18:00 (UTC)","393","n/e","n/e","1597","0","n/e","n/e","n/e","n/e","1040","2","985","301","n/e","n/e","22","n/e","34","n/e","5","84"
"Portugal (PT)","30.01.2022 18:00 - 30.01.2022 19:00 (UTC)","393","n/e","n/e","1588","0","n/e","n/e","n/e","n/e","934","2","1199","370","n/e","n/e","22","n/e","0","n/e","8","142"
"Portugal (PT)","30.01.2022 19:00 - 30.01.2022 20:00 (UTC)","394","n/e","n/e","1694","0","n/e","n/e","n/e","n/e","936","4","1215","337","n/e","n/e","23","n/e","0","n/e","8","184"
"Portugal (PT)","30.01.2022 20:00 - 30.01.2022 21:00 (UTC)","394","n/e","n/e","1642","0","n/e","n/e","n/e","n/e","1024","4","1178","153","n/e","n/e","21","n/e","0","n/e","10","177"
"Portugal (PT)","30.01.2022 21:00 - 30.01.2022 22:00 (UTC)","395","n/e","n/e","1663","0","n/e","n/e","n/e","n/e","708","5","895","128","n/e","n/e","23","n/e","0","n/e","10","135"
"Portugal (PT)","30.01.2022 22:00 - 30.01.2022 23:00 (UTC)","397","n/e","n/e","1636","0","n/e","n/e","n/e","n/e","321","8","605","47","n/e","n/e","21","n/e","0","n/e","10","124"
"Portugal (PT)","30.01.2022 23:00 - 31.01.2022 00:00 (UTC)","397","n/e","n/e","1586","0","n/e","n/e","n/e","n/e","32","8","395","16","n/e","n/e","22","n/e","0","n/e","8","162"
"Portugal (PT)","31.01.2022 00:00 - 31.01.2022 01:00 (UTC)","396","n/e","n/e","1598","0","n/e","n/e","n/e","n/e","6","26","160","18","n/e","n/e","22","n/e","0","n/e","6","223"
"Portugal (PT)","31.01.2022 01:00 - 31.01.2022 02:00 (UTC)","392","n/e","n/e","1357","0","n/e","n/e","n/e","n/e","0","527","46","18","n/e","n/e","22","n/e","0","n/e","1","290"
"Portugal (PT)","31.01.2022 02:00 - 31.01.2022 03:00 (UTC)","392","n/e","n/e","1344","0","n/e","n/e","n/e","n/e","0","1139","36","18","n/e","n/e","23","n/e","0","n/e","1","401"
"Portugal (PT)","31.01.2022 03:00 - 31.01.2022 04:00 (UTC)","396","n/e","n/e","1324","0","n/e","n/e","n/e","n/e","0","1199","32","18","n/e","n/e","21","n/e","0","n/e","2","726"
"Portugal (PT)","31.01.2022 04:00 - 31.01.2022 05:00 (UTC)","392","n/e","n/e","1265","0","n/e","n/e","n/e","n/e","0","1894","31","18","n/e","n/e","21","n/e","0","n/e","1","1174"
"Portugal (PT)","31.01.2022 05:00 - 31.01.2022 06:00 (UTC)","395","n/e","n/e","1447","0","n/e","n/e","n/e","n/e","4","447","31","18","n/e","n/e","20","n/e","0","n/e","0","1447"
"Portugal (PT)","31.01.2022 06:00 - 31.01.2022 07:00 (UTC)","400","n/e","n/e","1972","0","n/e","n/e","n/e","n/e","325","4","319","56","n/e","n/e","20","n/e","0","n/e","3","1250"
"Portugal (PT)","31.01.2022 07:00 - 31.01.2022 08:00 (UTC)","402","n/e","n/e","2201","0","n/e","n/e","n/e","n/e","806","2","787","160","n/e","n/e","20","n/e","4","n/e","2","1054"
"Portugal (PT)","31.01.2022 08:00 - 31.01.2022 09:00 (UTC)","395","n/e","n/e","2502","0","n/e","n/e","n/e","n/e","1190","1","879","190","n/e","n/e","20","n/e","131","n/e","7","914"
"Portugal (PT)","31.01.2022 09:00 - 31.01.2022 10:00 (UTC)","403","n/e","n/e","2561","0","n/e","n/e","n/e","n/e","643","2","715","126","n/e","n/e","20","n/e","419","n/e","6","781"
"Portugal (PT)","31.01.2022 10:00 - 31.01.2022 11:00 (UTC)","411","n/e","n/e","2459","0","n/e","n/e","n/e","n/e","522","2","615","67","n/e","n/e","20","n/e","662","n/e","6","595"
"Portugal (PT)","31.01.2022 11:00 - 31.01.2022 12:00 (UTC)","410","n/e","n/e","2395","0","n/e","n/e","n/e","n/e","54","3","403","19","n/e","n/e","20","n/e","786","n/e","8","502"
"Portugal (PT)","31.01.2022 12:00 - 31.01.2022 13:00 (UTC)","408","n/e","n/e","2363","0","n/e","n/e","n/e","n/e","34","3","242","18","n/e","n/e","22","n/e","840","n/e","10","440"
"Portugal (PT)","31.01.2022 13:00 - 31.01.2022 14:00 (UTC)","411","n/e","n/e","2294","0","n/e","n/e","n/e","n/e","0","138","56","18","n/e","n/e","21","n/e","829","n/e","23","498"
"Portugal (PT)","31.01.2022 14:00 - 31.01.2022 15:00 (UTC)","406","n/e","n/e","2189","0","n/e","n/e","n/e","n/e","0","1009","54","18","n/e","n/e","21","n/e","745","n/e","19","519"
"Portugal (PT)","31.01.2022 15:00 - 31.01.2022 16:00 (UTC)","406","n/e","n/e","2184","0","n/e","n/e","n/e","n/e","19","530","56","18","n/e","n/e","21","n/e","587","n/e","23","504"
"Portugal (PT)","31.01.2022 16:00 - 31.01.2022 17:00 (UTC)","420","n/e","n/e","2537","0","n/e","n/e","n/e","n/e","215","3","229","170","n/e","n/e","27","n/e","309","n/e","25","685"
"Portugal (PT)","31.01.2022 17:00 - 31.01.2022 18:00 (UTC)","426","n/e","n/e","2621","0","n/e","n/e","n/e","n/e","721","2","658","270","n/e","n/e","27","n/e","46","n/e","25","786"
"Portugal (PT)","31.01.2022 18:00 - 31.01.2022 19:00 (UTC)","425","n/e","n/e","2655","0","n/e","n/e","n/e","n/e","1472","1","1118","362","n/e","n/e","28","n/e","0","n/e","25","1019"
"Portugal (PT)","31.01.2022 19:00 - 31.01.2022 20:00 (UTC)","424","n/e","n/e","2602","0","n/e","n/e","n/e","n/e","959","2","1130","259","n/e","n/e","27","n/e","0","n/e","25","1446"
"Portugal (PT)","31.01.2022 20:00 - 31.01.2022 21:00 (UTC)","426","n/e","n/e","2564","0","n/e","n/e","n/e","n/e","551","2","533","235","n/e","n/e","28","n/e","0","n/e","25","1624"
"Portugal (PT)","31.01.2022 21:00 - 31.01.2022 22:00 (UTC)","426","n/e","n/e","2214","0","n/e","n/e","n/e","n/e","107","3","345","100","n/e","n/e","27","n/e","0","n/e","25","2027"
"Portugal (PT)","31.01.2022 22:00 - 31.01.2022 23:00 (UTC)","422","n/e","n/e","1790","0","n/e","n/e","n/e","n/e","128","26","257","19","n/e","n/e","24","n/e","0","n/e","25","2593"
"Portugal (PT)","31.01.2022 23:00 - 01.02.2022 00:00 (UTC)","417","n/e","n/e","1904","0","n/e","n/e","n/e","n/e","0","192","91","19","n/e","n/e","22","n/e","0","n/e","25","2953"
"Portugal (PT)","01.02.2022 00:00 - 01.02.2022 01:00 (UTC)","423","n/e","n/e","1629","0","n/e","n/e","n/e","n/e","49","674","99","8","n/e","n/e","23","n/e","0","n/e","25","2833"
"Portugal (PT)","01.02.2022 01:00 - 01.02.2022 02:00 (UTC)","422","n/e","n/e","1605","0","n/e","n/e","n/e","n/e","7","1040","44","7","n/e","n/e","22","n/e","0","n/e","25","2772"
"Portugal (PT)","01.02.2022 02:00 - 01.02.2022 03:00 (UTC)","419","n/e","n/e","1648","0","n/e","n/e","n/e","n/e","0","1500","34","7","n/e","n/e","22","n/e","0","n/e","25","2931"
"Portugal (PT)","01.02.2022 03:00 - 01.02.2022 04:00 (UTC)","416","n/e","n/e","1591","0","n/e","n/e","n/e","n/e","0","1788","34","7","n/e","n/e","22","n/e","0","n/e","25","3256"
"Portugal (PT)","01.02.2022 04:00 - 01.02.2022 05:00 (UTC)","417","n/e","n/e","1663","0","n/e","n/e","n/e","n/e","0","1744","31","7","n/e","n/e","22","n/e","0","n/e","25","3301"
"Portugal (PT)","01.02.2022 05:00 - 01.02.2022 06:00 (UTC)","418","n/e","n/e","1656","0","n/e","n/e","n/e","n/e","0","867","177","8","n/e","n/e","22","n/e","0","n/e","19","2964"
"Portugal (PT)","01.02.2022 06:00 - 01.02.2022 07:00 (UTC)","414","n/e","n/e","1920","0","n/e","n/e","n/e","n/e","472","3","463","69","n/e","n/e","21","n/e","0","n/e","4","2558"
"Portugal (PT)","01.02.2022 07:00 - 01.02.2022 08:00 (UTC)","409","n/e","n/e","2168","0","n/e","n/e","n/e","n/e","636","2","630","144","n/e","n/e","21","n/e","7","n/e","15","2587"
"Portugal (PT)","01.02.2022 08:00 - 01.02.2022 09:00 (UTC)","408","n/e","n/e","2240","0","n/e","n/e","n/e","n/e","52","3","547","56","n/e","n/e","21","n/e","215","n/e","17","3102"
"Portugal (PT)","01.02.2022 09:00 - 01.02.2022 10:00 (UTC)","403","n/e","n/e","2075","0","n/e","n/e","n/e","n/e","0","28","330","9","n/e","n/e","21","n/e","594","n/e","10","3115"
"Portugal (PT)","01.02.2022 10:00 - 01.02.2022 11:00 (UTC)","409","n/e","n/e","1985","0","n/e","n/e","n/e","n/e","0","791","61","7","n/e","n/e","21","n/e","824","n/e","3","2933"
"Portugal (PT)","01.02.2022 11:00 - 01.02.2022 12:00 (UTC)","409","n/e","n/e","1971","0","n/e","n/e","n/e","n/e","0","1090","53","7","n/e","n/e","22","n/e","926","n/e","0","2814"
"Portugal (PT)","01.02.2022 12:00 - 01.02.2022 13:00 (UTC)","402","n/e","n/e","2011","0","n/e","n/e","n/e","n/e","0","1364","51","7","n/e","n/e","22","n/e","926","n/e","0","2669"
