"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","19.04.2020 07:00 - 19.04.2020 08:00 (UTC)","192","n/e","11","3244","0","14","n/e","n/e","n/e","","1116","3349","412","n/e","n/e","860","n/e","2171","24","n/e","2"
"BZN|IT-North","19.04.2020 08:00 - 19.04.2020 09:00 (UTC)","192","n/e","11","3146","0","14","n/e","n/e","n/e","","1287","3037","272","n/e","n/e","895","n/e","3090","24","n/e","1"
"BZN|IT-North","19.04.2020 09:00 - 19.04.2020 10:00 (UTC)","194","n/e","10","3183","0","14","n/e","n/e","n/e","","1495","3036","190","n/e","n/e","892","n/e","3660","25","n/e","1"
"BZN|IT-North","19.04.2020 10:00 - 19.04.2020 11:00 (UTC)","192","n/e","10","3250","0","14","n/e","n/e","n/e","","1529","2818","154","n/e","n/e","908","n/e","3885","23","n/e","3"
"BZN|IT-North","19.04.2020 11:00 - 19.04.2020 12:00 (UTC)","189","n/e","11","2695","0","14","n/e","n/e","n/e","","1598","2714","96","n/e","n/e","851","n/e","3766","24","n/e","3"
"BZN|IT-North","19.04.2020 12:00 - 19.04.2020 13:00 (UTC)","189","n/e","11","2645","0","14","n/e","n/e","n/e","","1780","2707","77","n/e","n/e","861","n/e","3508","25","n/e","4"
"BZN|IT-North","19.04.2020 13:00 - 19.04.2020 14:00 (UTC)","189","n/e","9","2759","0","14","n/e","n/e","n/e","","1142","2691","77","n/e","n/e","909","n/e","2896","25","n/e","7"
"BZN|IT-North","19.04.2020 14:00 - 19.04.2020 15:00 (UTC)","189","n/e","10","2993","0","14","n/e","n/e","n/e","","313","3034","115","n/e","n/e","921","n/e","1897","23","n/e","6"
"BZN|IT-North","19.04.2020 15:00 - 19.04.2020 16:00 (UTC)","189","n/e","10","4010","0","14","n/e","n/e","n/e","29","","3529","281","n/e","n/e","930","n/e","886","25","n/e","3"
"BZN|IT-North","19.04.2020 16:00 - 19.04.2020 17:00 (UTC)","191","n/e","10","4771","0","14","n/e","n/e","n/e","173","","4411","673","n/e","n/e","1079","n/e","299","25","n/e","2"
"BZN|IT-North","19.04.2020 17:00 - 19.04.2020 18:00 (UTC)","193","n/e","10","5451","0","14","n/e","n/e","n/e","367","","5330","915","n/e","n/e","1135","n/e","60","25","n/e","4"
"BZN|IT-North","19.04.2020 18:00 - 19.04.2020 19:00 (UTC)","193","n/e","12","5672","0","14","n/e","n/e","n/e","536","","6035","1233","n/e","n/e","1266","n/e","0","25","n/e","5"
"BZN|IT-North","19.04.2020 19:00 - 19.04.2020 20:00 (UTC)","192","n/e","12","6067","0","14","n/e","n/e","n/e","306","","5842","905","n/e","n/e","1251","n/e","0","25","n/e","5"
"BZN|IT-North","19.04.2020 20:00 - 19.04.2020 21:00 (UTC)","193","n/e","10","5697","0","14","n/e","n/e","n/e","71","","4666","747","n/e","n/e","1174","n/e","0","25","n/e","8"
"BZN|IT-North","19.04.2020 21:00 - 19.04.2020 22:00 (UTC)","194","n/e","9","5309","0","14","n/e","n/e","n/e","","145","3791","520","n/e","n/e","1119","n/e","0","27","n/e","9"
"BZN|IT-North","19.04.2020 22:00 - 19.04.2020 23:00 (UTC)","194","n/e","9","4448","0","14","n/e","n/e","n/e","","517","3408","339","n/e","n/e","1212","n/e","0","27","n/e","5"
"BZN|IT-North","19.04.2020 23:00 - 20.04.2020 00:00 (UTC)","190","n/e","10","4050","0","14","n/e","n/e","n/e","","855","3251","277","n/e","n/e","1073","n/e","0","26","n/e","6"
"BZN|IT-North","20.04.2020 00:00 - 20.04.2020 01:00 (UTC)","188","n/e","10","4044","0","14","n/e","n/e","n/e","","1430","3021","230","n/e","n/e","1065","n/e","0","24","n/e","5"
"BZN|IT-North","20.04.2020 01:00 - 20.04.2020 02:00 (UTC)","190","n/e","10","4008","0","14","n/e","n/e","n/e","","1517","2989","226","n/e","n/e","1121","n/e","0","22","n/e","9"
"BZN|IT-North","20.04.2020 02:00 - 20.04.2020 03:00 (UTC)","195","n/e","10","4158","0","14","n/e","n/e","n/e","","1516","3134","243","n/e","n/e","1174","n/e","0","24","n/e","13"
"BZN|IT-North","20.04.2020 03:00 - 20.04.2020 04:00 (UTC)","194","n/e","10","4204","0","14","n/e","n/e","n/e","","1478","3281","307","n/e","n/e","1278","n/e","0","22","n/e","17"
"BZN|IT-North","20.04.2020 04:00 - 20.04.2020 05:00 (UTC)","192","n/e","9","4365","0","14","n/e","n/e","n/e","","687","4109","446","n/e","n/e","1469","n/e","0","24","n/e","15"
"BZN|IT-North","20.04.2020 05:00 - 20.04.2020 06:00 (UTC)","188","n/e","9","4947","0","14","n/e","n/e","n/e","","620","4850","599","n/e","n/e","1711","n/e","37","21","n/e","15"
"BZN|IT-North","20.04.2020 06:00 - 20.04.2020 07:00 (UTC)","190","n/e","8","5932","0","14","n/e","n/e","n/e","","117","5488","827","n/e","n/e","1796","n/e","223","23","n/e","15"
"BZN|IT-North","20.04.2020 07:00 - 20.04.2020 08:00 (UTC)","172","n/e","8","6356","0","14","n/e","n/e","n/e","262","","5307","1100","n/e","n/e","1836","n/e","412","25","n/e","23"
"BZN|IT-North","20.04.2020 08:00 - 20.04.2020 09:00 (UTC)","178","n/e","7","6620","0","14","n/e","n/e","n/e","630","","5132","1217","n/e","n/e","1737","n/e","690","25","n/e","25"
"BZN|IT-North","20.04.2020 09:00 - 20.04.2020 10:00 (UTC)","174","n/e","7","6707","0","13","n/e","n/e","n/e","703","","5109","1404","n/e","n/e","1657","n/e","881","25","n/e","24"
"BZN|IT-North","20.04.2020 10:00 - 20.04.2020 11:00 (UTC)","182","n/e","8","6751","0","14","n/e","n/e","n/e","395","","5011","1356","n/e","n/e","1505","n/e","926","24","n/e","25"
"BZN|IT-North","20.04.2020 11:00 - 20.04.2020 12:00 (UTC)","174","n/e","9","6766","0","13","n/e","n/e","n/e","403","","4649","1337","n/e","n/e","1464","n/e","946","26","n/e","29"
"BZN|IT-North","20.04.2020 12:00 - 20.04.2020 13:00 (UTC)","172","n/e","8","6595","0","13","n/e","n/e","n/e","398","","4720","1350","n/e","n/e","1548","n/e","778","25","n/e","31"
"BZN|IT-North","20.04.2020 13:00 - 20.04.2020 14:00 (UTC)","176","n/e","7","6363","0","13","n/e","n/e","n/e","516","","4984","1334","n/e","n/e","1514","n/e","607","25","n/e","36"
"BZN|IT-North","20.04.2020 14:00 - 20.04.2020 15:00 (UTC)","174","n/e","8","6555","0","13","n/e","n/e","n/e","595","","5153","1358","n/e","n/e","1626","n/e","524","26","n/e","39"
"BZN|IT-North","20.04.2020 15:00 - 20.04.2020 16:00 (UTC)","170","n/e","7","6951","0","13","n/e","n/e","n/e","325","","4735","1151","n/e","n/e","1618","n/e","402","27","n/e","42"
"BZN|IT-North","20.04.2020 16:00 - 20.04.2020 17:00 (UTC)","175","n/e","7","7176","0","13","n/e","n/e","n/e","106","","5050","871","n/e","n/e","1747","n/e","192","24","n/e","43"
"BZN|IT-North","20.04.2020 17:00 - 20.04.2020 18:00 (UTC)","174","n/e","8","7549","0","13","n/e","n/e","n/e","167","","5707","873","n/e","n/e","1878","n/e","23","25","n/e","40"
"BZN|IT-North","20.04.2020 18:00 - 20.04.2020 19:00 (UTC)","173","n/e","8","7261","0","13","n/e","n/e","n/e","243","","5902","914","n/e","n/e","1938","n/e","1","25","n/e","41"
"BZN|IT-North","20.04.2020 19:00 - 20.04.2020 20:00 (UTC)","177","n/e","9","6765","0","13","n/e","n/e","n/e","154","","5178","771","n/e","n/e","1869","n/e","0","23","n/e","43"
"BZN|IT-North","20.04.2020 20:00 - 20.04.2020 21:00 (UTC)","176","n/e","9","6166","0","14","n/e","n/e","n/e","72","","4282","583","n/e","n/e","1570","n/e","0","26","n/e","44"
"BZN|IT-North","20.04.2020 21:00 - 20.04.2020 22:00 (UTC)","175","n/e","9","4961","0","14","n/e","n/e","n/e","51","","3612","406","n/e","n/e","1428","n/e","0","25","n/e","40"
"BZN|IT-North","20.04.2020 22:00 - 20.04.2020 23:00 (UTC)","174","n/e","9","4479","0","14","n/e","n/e","n/e","","56","3502","270","n/e","n/e","1370","n/e","0","26","n/e","39"
"BZN|IT-North","20.04.2020 23:00 - 21.04.2020 00:00 (UTC)","175","n/e","8","3951","0","14","n/e","n/e","n/e","","126","3339","275","n/e","n/e","1325","n/e","0","25","n/e","38"
"BZN|IT-North","21.04.2020 00:00 - 21.04.2020 01:00 (UTC)","174","n/e","7","3493","0","14","n/e","n/e","n/e","","189","3170","243","n/e","n/e","1239","n/e","0","26","n/e","46"
"BZN|IT-North","21.04.2020 01:00 - 21.04.2020 02:00 (UTC)","176","n/e","8","3379","0","14","n/e","n/e","n/e","","699","3190","240","n/e","n/e","1278","n/e","0","25","n/e","47"
"BZN|IT-North","21.04.2020 02:00 - 21.04.2020 03:00 (UTC)","176","n/e","10","3631","0","14","n/e","n/e","n/e","","1511","3382","244","n/e","n/e","1392","n/e","0","24","n/e","47"
"BZN|IT-North","21.04.2020 03:00 - 21.04.2020 04:00 (UTC)","177","n/e","10","3526","0","14","n/e","n/e","n/e","","1435","3435","268","n/e","n/e","1462","n/e","0","25","n/e","47"
"BZN|IT-North","21.04.2020 04:00 - 21.04.2020 05:00 (UTC)","174","n/e","10","4211","0","14","n/e","n/e","n/e","","131","3883","439","n/e","n/e","1627","n/e","0","25","n/e","42"
"BZN|IT-North","21.04.2020 05:00 - 21.04.2020 06:00 (UTC)","175","n/e","9","5661","0","14","n/e","n/e","n/e","170","","4668","618","n/e","n/e","1844","n/e","44","26","n/e","39"
"BZN|IT-North","21.04.2020 06:00 - 21.04.2020 07:00 (UTC)","175","n/e","9","6731","0","13","n/e","n/e","n/e","167","","5357","855","n/e","n/e","1903","n/e","192","26","n/e","40"
"BZN|IT-North","21.04.2020 07:00 - 21.04.2020 08:00 (UTC)","172","n/e","9","6684","0","13","n/e","n/e","n/e","71","","5625","948","n/e","n/e","1761","n/e","460","22","n/e","39"
"BZN|IT-North","21.04.2020 08:00 - 21.04.2020 09:00 (UTC)","176","n/e","9","6554","0","13","n/e","n/e","n/e","71","","5462","926","n/e","n/e","1699","n/e","903","16","n/e","38"
"BZN|IT-North","21.04.2020 09:00 - 21.04.2020 10:00 (UTC)","174","n/e","9","6651","0","14","n/e","n/e","n/e","71","","4793","908","n/e","n/e","1621","n/e","1254","14","n/e","39"
"BZN|IT-North","21.04.2020 10:00 - 21.04.2020 11:00 (UTC)","173","n/e","10","6691","0","14","n/e","n/e","n/e","71","","4287","772","n/e","n/e","1493","n/e","1399","19","n/e","40"
"BZN|IT-North","21.04.2020 11:00 - 21.04.2020 12:00 (UTC)","174","n/e","9","6638","0","13","n/e","n/e","n/e","71","","4139","662","n/e","n/e","1446","n/e","1367","18","n/e","38"
"BZN|IT-North","21.04.2020 12:00 - 21.04.2020 13:00 (UTC)","178","n/e","9","6697","0","13","n/e","n/e","n/e","71","","4090","672","n/e","n/e","1427","n/e","1405","19","n/e","37"
"BZN|IT-North","21.04.2020 13:00 - 21.04.2020 14:00 (UTC)","182","n/e","9","6633","0","13","n/e","n/e","n/e","71","","4204","627","n/e","n/e","1507","n/e","1164","19","n/e","37"
"BZN|IT-North","21.04.2020 14:00 - 21.04.2020 15:00 (UTC)","185","n/e","9","6693","0","13","n/e","n/e","n/e","71","","4408","678","n/e","n/e","1576","n/e","802","20","n/e","35"
"BZN|IT-North","21.04.2020 15:00 - 21.04.2020 16:00 (UTC)","185","n/e","9","6504","0","13","n/e","n/e","n/e","71","","4759","661","n/e","n/e","1584","n/e","494","21","n/e","35"
"BZN|IT-North","21.04.2020 16:00 - 21.04.2020 17:00 (UTC)","193","n/e","8","6466","0","13","n/e","n/e","n/e","74","","5411","737","n/e","n/e","1589","n/e","244","21","n/e","36"
"BZN|IT-North","21.04.2020 17:00 - 21.04.2020 18:00 (UTC)","194","n/e","8","6842","0","13","n/e","n/e","n/e","183","","5835","916","n/e","n/e","1759","n/e","44","19","n/e","36"
"BZN|IT-North","21.04.2020 18:00 - 21.04.2020 19:00 (UTC)","180","n/e","8","6827","0","13","n/e","n/e","n/e","347","","5769","1035","n/e","n/e","1811","n/e","0","20","n/e","37"
"BZN|IT-North","21.04.2020 19:00 - 21.04.2020 20:00 (UTC)","181","n/e","8","6006","0","13","n/e","n/e","n/e","168","","5013","924","n/e","n/e","1808","n/e","0","21","n/e","35"
"BZN|IT-North","21.04.2020 20:00 - 21.04.2020 21:00 (UTC)","179","n/e","9","5844","0","14","n/e","n/e","n/e","72","","4369","820","n/e","n/e","1543","n/e","0","20","n/e","36"
"BZN|IT-North","21.04.2020 21:00 - 21.04.2020 22:00 (UTC)","179","n/e","10","5076","0","14","n/e","n/e","n/e","71","","3970","448","n/e","n/e","1381","n/e","0","20","n/e","38"
"BZN|IT-North","21.04.2020 22:00 - 21.04.2020 23:00 (UTC)","180","n/e","10","3558","0","14","n/e","n/e","n/e","52","","3973","440","n/e","n/e","1271","n/e","0","19","n/e","38"
"BZN|IT-North","21.04.2020 23:00 - 22.04.2020 00:00 (UTC)","179","n/e","9","3167","0","14","n/e","n/e","n/e","","366","3485","329","n/e","n/e","1224","n/e","0","20","n/e","36"
"BZN|IT-North","22.04.2020 00:00 - 22.04.2020 01:00 (UTC)","180","n/e","8","3038","0","14","n/e","n/e","n/e","","492","3311","285","n/e","n/e","1188","n/e","0","19","n/e","36"
"BZN|IT-North","22.04.2020 01:00 - 22.04.2020 02:00 (UTC)","181","n/e","7","3074","0","14","n/e","n/e","n/e","","666","3266","285","n/e","n/e","1200","n/e","0","20","n/e","35"
"BZN|IT-North","22.04.2020 02:00 - 22.04.2020 03:00 (UTC)","179","n/e","8","3281","0","14","n/e","n/e","n/e","","1093","3255","287","n/e","n/e","1188","n/e","0","20","n/e","36"
"BZN|IT-North","22.04.2020 03:00 - 22.04.2020 04:00 (UTC)","181","n/e","10","3496","0","14","n/e","n/e","n/e","","851","3521","373","n/e","n/e","1261","n/e","0","18","n/e","38"
"BZN|IT-North","22.04.2020 04:00 - 22.04.2020 05:00 (UTC)","181","n/e","10","4040","0","14","n/e","n/e","n/e","","75","4048","725","n/e","n/e","1453","n/e","13","20","n/e","39"
"BZN|IT-North","22.04.2020 05:00 - 22.04.2020 06:00 (UTC)","176","n/e","9","4944","0","14","n/e","n/e","n/e","167","","4787","785","n/e","n/e","1613","n/e","331","23","n/e","37"
"BZN|IT-North","22.04.2020 06:00 - 22.04.2020 07:00 (UTC)","171","n/e","9","5504","0","14","n/e","n/e","n/e","87","","5144","894","n/e","n/e","1762","n/e","1215","25","n/e","37"
"BZN|IT-North","22.04.2020 07:00 - 22.04.2020 08:00 (UTC)","171","n/e","8","5351","0","13","n/e","n/e","n/e","","1","5324","914","n/e","n/e","1665","n/e","2355","28","n/e","37"
"BZN|IT-North","22.04.2020 08:00 - 22.04.2020 09:00 (UTC)","160","n/e","7","5263","0","13","n/e","n/e","n/e","","1","5256","896","n/e","n/e","1534","n/e","3140","24","n/e","37"
"BZN|IT-North","22.04.2020 09:00 - 22.04.2020 10:00 (UTC)","173","n/e","8","5129","0","14","n/e","n/e","n/e","","1","4942","749","n/e","n/e","1475","n/e","3853","25","n/e","38"
"BZN|IT-North","22.04.2020 10:00 - 22.04.2020 11:00 (UTC)","179","n/e","10","5260","0","14","n/e","n/e","n/e","71","","4361","583","n/e","n/e","1358","n/e","4476","21","n/e","38"
"BZN|IT-North","22.04.2020 11:00 - 22.04.2020 12:00 (UTC)","177","n/e","12","5230","0","13","n/e","n/e","n/e","71","","4160","623","n/e","n/e","1358","n/e","4593","24","n/e","38"
"BZN|IT-North","22.04.2020 12:00 - 22.04.2020 13:00 (UTC)","176","n/e","13","5373","0","13","n/e","n/e","n/e","","1","4175","682","n/e","n/e","1429","n/e","4382","24","n/e","40"
"BZN|IT-North","22.04.2020 13:00 - 22.04.2020 14:00 (UTC)","168","n/e","9","5307","0","13","n/e","n/e","n/e","","1","4125","702","n/e","n/e","1453","n/e","3923","24","n/e","39"
"BZN|IT-North","22.04.2020 14:00 - 22.04.2020 15:00 (UTC)","167","n/e","7","5156","0","13","n/e","n/e","n/e","71","","4221","722","n/e","n/e","1514","n/e","3081","24","n/e","37"
"BZN|IT-North","22.04.2020 15:00 - 22.04.2020 16:00 (UTC)","166","n/e","9","5152","0","13","n/e","n/e","n/e","71","","4527","789","n/e","n/e","1527","n/e","2013","25","n/e","34"
"BZN|IT-North","22.04.2020 16:00 - 22.04.2020 17:00 (UTC)","166","n/e","7","5030","0","13","n/e","n/e","n/e","51","","5076","900","n/e","n/e","1516","n/e","903","23","n/e","33"
"BZN|IT-North","22.04.2020 17:00 - 22.04.2020 18:00 (UTC)","180","n/e","7","5771","0","13","n/e","n/e","n/e","206","","5731","1025","n/e","n/e","1628","n/e","146","25","n/e","28"
"BZN|IT-North","22.04.2020 18:00 - 22.04.2020 19:00 (UTC)","184","n/e","7","6047","0","13","n/e","n/e","n/e","178","","5742","1173","n/e","n/e","1711","n/e","4","24","n/e","30"
"BZN|IT-North","22.04.2020 19:00 - 22.04.2020 20:00 (UTC)","189","n/e","7","5781","0","14","n/e","n/e","n/e","145","","5133","877","n/e","n/e","1699","n/e","0","26","n/e","30"
"BZN|IT-North","22.04.2020 20:00 - 22.04.2020 21:00 (UTC)","190","n/e","7","5336","0","14","n/e","n/e","n/e","","81","4509","716","n/e","n/e","1468","n/e","0","27","n/e","29"
"BZN|IT-North","22.04.2020 21:00 - 22.04.2020 22:00 (UTC)","191","n/e","8","4804","0","14","n/e","n/e","n/e","","83","3915","518","n/e","n/e","1310","n/e","0","25","n/e","28"
"BZN|IT-North","22.04.2020 22:00 - 22.04.2020 23:00 (UTC)","191","n/e","9","3226","0","14","n/e","n/e","n/e","","155","3550","394","n/e","n/e","1054","n/e","0","28","n/e","24"
"BZN|IT-North","22.04.2020 23:00 - 23.04.2020 00:00 (UTC)","190","n/e","10","2813","0","14","n/e","n/e","n/e","","313","3433","368","n/e","n/e","1021","n/e","0","27","n/e","13"
"BZN|IT-North","23.04.2020 00:00 - 23.04.2020 01:00 (UTC)","193","n/e","9","3030","0","14","n/e","n/e","n/e","","318","3278","329","n/e","n/e","1048","n/e","0","25","n/e","20"
"BZN|IT-North","23.04.2020 01:00 - 23.04.2020 02:00 (UTC)","191","n/e","10","2987","0","14","n/e","n/e","n/e","","318","3285","340","n/e","n/e","1069","n/e","0","26","n/e","18"
"BZN|IT-North","23.04.2020 02:00 - 23.04.2020 03:00 (UTC)","191","n/e","10","3078","0","14","n/e","n/e","n/e","","317","3254","337","n/e","n/e","1097","n/e","0","25","n/e","20"
"BZN|IT-North","23.04.2020 03:00 - 23.04.2020 04:00 (UTC)","194","n/e","12","3581","0","14","n/e","n/e","n/e","","1","3403","442","n/e","n/e","1181","n/e","0","25","n/e","19"
"BZN|IT-North","23.04.2020 04:00 - 23.04.2020 05:00 (UTC)","194","n/e","12","4858","0","14","n/e","n/e","n/e","71","","3646","705","n/e","n/e","1344","n/e","17","24","n/e","18"
"BZN|IT-North","23.04.2020 05:00 - 23.04.2020 06:00 (UTC)","191","n/e","11","5276","0","14","n/e","n/e","n/e","71","","4487","826","n/e","n/e","1540","n/e","388","25","n/e","12"
"BZN|IT-North","23.04.2020 06:00 - 23.04.2020 07:00 (UTC)","190","n/e","9","5392","0","13","n/e","n/e","n/e","376","","5206","1070","n/e","n/e","1634","n/e","1364","24","n/e","15"
"BZN|IT-North","23.04.2020 07:00 - 23.04.2020 08:00 (UTC)","191","n/e","9","4889","0","13","n/e","n/e","n/e","375","","4807","687","n/e","n/e","1464","n/e","2500","28","n/e","11"
"BZN|IT-North","23.04.2020 08:00 - 23.04.2020 09:00 (UTC)","191","n/e","9","4188","0","14","n/e","n/e","n/e","578","","4605","589","n/e","n/e","1351","n/e","3440","24","n/e","10"
"BZN|IT-North","23.04.2020 09:00 - 23.04.2020 10:00 (UTC)","190","n/e","8","3933","0","13","n/e","n/e","n/e","710","","4317","541","n/e","n/e","1320","n/e","4072","24","n/e","10"
"BZN|IT-North","23.04.2020 10:00 - 23.04.2020 11:00 (UTC)","191","n/e","7","3735","0","13","n/e","n/e","n/e","709","","3835","441","n/e","n/e","1292","n/e","4451","25","n/e","7"
"BZN|IT-North","23.04.2020 11:00 - 23.04.2020 12:00 (UTC)","193","n/e","3","3881","0","13","n/e","n/e","n/e","333","","3540","423","n/e","n/e","1330","n/e","4527","26","n/e","10"
"BZN|IT-North","23.04.2020 12:00 - 23.04.2020 13:00 (UTC)","194","n/e","0","3988","0","14","n/e","n/e","n/e","219","","3516","434","n/e","n/e","1288","n/e","4346","27","n/e","7"
"BZN|IT-North","23.04.2020 13:00 - 23.04.2020 14:00 (UTC)","192","n/e","0","4326","0","13","n/e","n/e","n/e","","1","3555","443","n/e","n/e","1322","n/e","3876","26","n/e","7"
"BZN|IT-North","23.04.2020 14:00 - 23.04.2020 15:00 (UTC)","189","n/e","2","4933","0","13","n/e","n/e","n/e","","1","3579","515","n/e","n/e","1473","n/e","3128","27","n/e","7"
"BZN|IT-North","23.04.2020 15:00 - 23.04.2020 16:00 (UTC)","191","n/e","10","4947","0","13","n/e","n/e","n/e","49","","4051","588","n/e","n/e","1537","n/e","2085","24","n/e","7"
"BZN|IT-North","23.04.2020 16:00 - 23.04.2020 17:00 (UTC)","190","n/e","11","5584","0","13","n/e","n/e","n/e","427","","4937","833","n/e","n/e","1532","n/e","924","25","n/e","5"
"BZN|IT-North","23.04.2020 17:00 - 23.04.2020 18:00 (UTC)","189","n/e","11","6625","0","13","n/e","n/e","n/e","527","","5670","1084","n/e","n/e","1576","n/e","155","25","n/e","7"
"BZN|IT-North","23.04.2020 18:00 - 23.04.2020 19:00 (UTC)","190","n/e","12","6895","0","13","n/e","n/e","n/e","544","","5982","1210","n/e","n/e","1635","n/e","4","23","n/e","6"
"BZN|IT-North","23.04.2020 19:00 - 23.04.2020 20:00 (UTC)","192","n/e","13","6643","0","13","n/e","n/e","n/e","524","","5673","1103","n/e","n/e","1615","n/e","0","25","n/e","4"
"BZN|IT-North","23.04.2020 20:00 - 23.04.2020 21:00 (UTC)","195","n/e","11","6058","0","14","n/e","n/e","n/e","146","","4595","887","n/e","n/e","1349","n/e","0","27","n/e","3"
"BZN|IT-North","23.04.2020 21:00 - 23.04.2020 22:00 (UTC)","193","n/e","9","5123","0","14","n/e","n/e","n/e","49","","3798","540","n/e","n/e","1221","n/e","0","25","n/e","1"
"BZN|IT-North","23.04.2020 22:00 - 23.04.2020 23:00 (UTC)","195","n/e","9","4745","0","14","n/e","n/e","n/e","72","","3443","448","n/e","n/e","1012","n/e","0","26","n/e","1"
"BZN|IT-North","23.04.2020 23:00 - 24.04.2020 00:00 (UTC)","194","n/e","9","3802","0","14","n/e","n/e","n/e","0","","3375","388","n/e","n/e","1028","n/e","0","26","n/e","3"
"BZN|IT-North","24.04.2020 00:00 - 24.04.2020 01:00 (UTC)","193","n/e","10","3559","0","14","n/e","n/e","n/e","1","","3345","351","n/e","n/e","1044","n/e","0","26","n/e","5"
"BZN|IT-North","24.04.2020 01:00 - 24.04.2020 02:00 (UTC)","194","n/e","9","3634","0","14","n/e","n/e","n/e","1","","3329","348","n/e","n/e","1041","n/e","0","26","n/e","9"
"BZN|IT-North","24.04.2020 02:00 - 24.04.2020 03:00 (UTC)","194","n/e","9","3869","0","14","n/e","n/e","n/e","0","","3338","438","n/e","n/e","997","n/e","0","23","n/e","8"
"BZN|IT-North","24.04.2020 03:00 - 24.04.2020 04:00 (UTC)","195","n/e","10","4829","0","14","n/e","n/e","n/e","0","","3704","638","n/e","n/e","1027","n/e","0","25","n/e","5"
"BZN|IT-North","24.04.2020 04:00 - 24.04.2020 05:00 (UTC)","195","n/e","9","5282","0","14","n/e","n/e","n/e","72","","4364","969","n/e","n/e","1149","n/e","19","26","n/e","3"
"BZN|IT-North","24.04.2020 05:00 - 24.04.2020 06:00 (UTC)","192","n/e","9","5283","0","14","n/e","n/e","n/e","466","","5197","953","n/e","n/e","1229","n/e","402","25","n/e","1"
"BZN|IT-North","24.04.2020 06:00 - 24.04.2020 07:00 (UTC)","190","n/e","8","5188","0","13","n/e","n/e","n/e","721","","5806","1241","n/e","n/e","1340","n/e","1373","25","n/e","1"
"BZN|IT-North","24.04.2020 07:00 - 24.04.2020 08:00 (UTC)","189","n/e","7","4937","0","12","n/e","n/e","n/e","926","","5057","735","n/e","n/e","1329","n/e","2485","25","n/e","1"
"BZN|IT-North","24.04.2020 08:00 - 24.04.2020 09:00 (UTC)","188","n/e","9","4802","0","12","n/e","n/e","n/e","748","","4371","657","n/e","n/e","1254","n/e","3409","26","n/e","1"
"BZN|IT-North","24.04.2020 09:00 - 24.04.2020 10:00 (UTC)","187","n/e","9","4947","0","12","n/e","n/e","n/e","309","","4038","581","n/e","n/e","1219","n/e","4019","23","n/e","1"
"BZN|IT-North","24.04.2020 10:00 - 24.04.2020 11:00 (UTC)","191","n/e","12","4098","0","12","n/e","n/e","n/e","","145","3961","437","n/e","n/e","1153","n/e","4355","24","n/e","2"
"BZN|IT-North","24.04.2020 11:00 - 24.04.2020 12:00 (UTC)","192","n/e","13","3851","0","12","n/e","n/e","n/e","","121","3513","384","n/e","n/e","1097","n/e","4420","24","n/e","4"
"BZN|IT-North","24.04.2020 12:00 - 24.04.2020 13:00 (UTC)","190","n/e","12","3658","0","12","n/e","n/e","n/e","","1","3549","384","n/e","n/e","1032","n/e","4220","25","n/e","7"
"BZN|IT-North","24.04.2020 13:00 - 24.04.2020 14:00 (UTC)","180","n/e","9","3943","0","12","n/e","n/e","n/e","","1","3623","424","n/e","n/e","1035","n/e","3773","24","n/e","11"
"BZN|IT-North","24.04.2020 14:00 - 24.04.2020 15:00 (UTC)","179","n/e","9","4426","0","12","n/e","n/e","n/e","0","","4112","495","n/e","n/e","1104","n/e","2984","24","n/e","14"
"BZN|IT-North","24.04.2020 15:00 - 24.04.2020 16:00 (UTC)","185","n/e","10","4652","0","12","n/e","n/e","n/e","144","","4347","647","n/e","n/e","1125","n/e","1967","26","n/e","20"
"BZN|IT-North","24.04.2020 16:00 - 24.04.2020 17:00 (UTC)","188","n/e","12","5707","0","10","n/e","n/e","n/e","313","","5223","869","n/e","n/e","1095","n/e","904","24","n/e","22"
"BZN|IT-North","24.04.2020 17:00 - 24.04.2020 18:00 (UTC)","191","n/e","10","6380","0","10","n/e","n/e","n/e","814","","6174","1058","n/e","n/e","1146","n/e","191","25","n/e","27"
"BZN|IT-North","24.04.2020 18:00 - 24.04.2020 19:00 (UTC)","190","n/e","9","6272","0","10","n/e","n/e","n/e","960","","6267","1358","n/e","n/e","1140","n/e","5","25","n/e","29"
"BZN|IT-North","24.04.2020 19:00 - 24.04.2020 20:00 (UTC)","192","n/e","10","5550","0","10","n/e","n/e","n/e","903","","5698","950","n/e","n/e","1148","n/e","0","24","n/e","32"
